TABELA CEST 2018;;;;;;;
CÓDIGO SEGMENTO;DESCRIÇÃO SEGMENTO;ITEM;CEST;NCM;DESCRIÇÃO;INÍCIO VIGÊNCIA;FINAL VIGÊNCIA
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;650;2106500;8525802;Câmeras fotográficas digitais e câmeras de vídeo e suas partes;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;660;2106600;85279;Outros aparelhos receptores para radiodifusão, mesmo combinados num invólucro, com um aparelho de gravação ou de reprodução de som, ou com um relógio, inclusive caixa acústica para Home Theaters classificados na posição 8518;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;670;2106700;852869;Monitores e projetores que não incorporem aparelhos receptores de televisão, policromáticos;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;670;2106700;85284929;Monitores e projetores que não incorporem aparelhos receptores de televisão, policromáticos;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;670;2106700;85285920;Monitores e projetores que não incorporem aparelhos receptores de televisão, policromáticos;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;671;2106701;85286200;Projetores capazes de serem conectados diretamente a uma máquina automática para processamento de dados da posição 84.71 e concebidos para serem utilizados com esta máquina;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;680;2106800;85285220;Outros monitores capazes de serem conectados diretamente a uma máquina automática para processamento de dados da posição 84.71 e concebidos para serem utilizados com esta máquina, policromáticos;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;690;2106900;85287;Aparelhos receptores de televisão, mesmo que incorporem um aparelho receptor de radiodifusão ou um aparelho de gravação ou reprodução de som ou de imagens - Televisores de CRT (tubo de raios catódicos);01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;700;2107000;85287;Aparelhos receptores de televisão, mesmo que incorporem um aparelho receptor de radiodifusão ou um aparelho de gravação ou reprodução de som ou de imagens - Televisores de LCD (Display de Cristal Líquido);01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;710;2107100;85287;Aparelhos receptores de televisão, mesmo que incorporem um aparelho receptor de radiodifusão ou um aparelho de gravação ou reprodução de som ou de imagens - Televisores de Plasma;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;720;2107200;85287;Outros aparelhos receptores de televisão não dotados de monitores ou display de vídeo;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;730;2107300;85287;Outros aparelhos receptores de televisão não relacionados nos CEST 21.069.00, 21.070.00, 21.071.00 e 21.072.00;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;740;2107400;900659;Câmeras fotográficas dos tipos utilizadas para preparação de clichês ou cilindros de impressão;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;750;2107500;90064000;Câmeras fotográficas para filmes de revelação e copiagem instantâneas;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;760;2107600;90189050;Aparelhos de diatermia;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;770;2107700;90191000;Aparelhos de massagem;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;780;2107800;90328911;Reguladores de voltagem eletrônicos;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;790;2107900;95045000;Consoles e máquinas de jogos de vídeo, exceto os classificados na subposição 9504.30;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;800;2108000;8517621;Multiplexadores e concentradores;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;810;2108100;85176222;Centrais automáticas privadas, de capacidade inferior ou igual a 25 ramais;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;820;2108200;85176239;Outros aparelhos para comutação;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;830;2108300;8517624;Roteadores digitais, em redes com ou sem fio;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;840;2108400;85176262;Aparelhos emissores com receptor incorporado de sistema troncalizado (“trunking”), de tecnologia celular;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;850;2108500;8517629;Outros aparelhos de recepção, conversão e transmissão ou regeneração de voz, imagens ou outros dados, incluindo os aparelhos de comutação e roteamento;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;860;2108600;85177021;Antenas próprias para telefones celulares portáteis, exceto as telescópicas;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;870;2108700;821490;Aparelhos ou máquinas de barbear, máquinas de cortar o cabelo ou de tosquiar e aparelhos de depilar, e suas partes;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;870;2108700;8510;Aparelhos ou máquinas de barbear, máquinas de cortar o cabelo ou de tosquiar e aparelhos de depilar, e suas partes;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;880;2108800;84145;Ventiladores, exceto os de uso agrícola;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;890;2108900;84145990;Ventiladores de uso agrícola;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;900;2109000;84146000;Coifas com dimensão horizontal máxima não superior a 120 cm;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;910;2109100;84149020;Partes de ventiladores ou coifas aspirantes;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;920;2109200;84158;Máquinas e aparelhos de ar condicionado contendo um ventilador motorizado e dispositivos próprios para modificar a temperatura e a umidade, incluídos as máquinas e aparelhos em que a umidade não seja regulável separadamente;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;920;2109200;841510;Máquinas e aparelhos de ar condicionado contendo um ventilador motorizado e dispositivos próprios para modificar a temperatura e a umidade, incluídos as máquinas e aparelhos em que a umidade não seja regulável separadamente;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;930;2109300;84151011;Aparelhos de ar-condicionado tipo Split System (sistema com elementos separados) com unidade externa e interna;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;940;2109400;84151019;Aparelhos de ar-condicionado com capacidade inferior ou igual a 30.000 frigorias/hora;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;950;2109500;84151090;Aparelhos de ar-condicionado com capacidade acima de 30.000 frigorias/hora;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;960;2109600;84159010;Unidades evaporadoras (internas) de aparelho de ar-condicionado do tipo Split System (sistema com elementos separados), com capacidade inferior ou igual a 30.000 frigorias/hora;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;970;2109700;84159020;Unidades condensadoras (externas) de aparelho de ar-condicionado do tipo Split System (sistema com elementos separados), com capacidade inferior ou igual a 30.000 frigorias/hora;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;980;2109800;84212100;Aparelhos elétricos para filtrar ou depurar água (purificadores de água refrigerados), exceto os itens classificados no CEST 21.098.01;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;981;2109801;84212100;Outros aparelhos elétricos para filtrar ou depurar água;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;990;2109900;84243010;Lavadora de alta pressão e suas partes;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;990;2109900;84243090;Lavadora de alta pressão e suas partes;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;990;2109900;84249090;Lavadora de alta pressão e suas partes;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;1000;2110000;84672100;Furadeiras elétricas;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;1010;2110100;85162;Aparelhos elétricos para aquecimento de ambientes;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;1020;2110200;85163100;Secadores de cabelo;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;1030;2110300;85163200;Outros aparelhos para arranjos do cabelo;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;1040;2110400;8527;Aparelhos receptores para radiodifusão, mesmo combinados num mesmo invólucro, com um aparelho de gravação ou de reprodução de som, ou com um relógio, exceto os classificados na posição 8527.1, 8527.2 e 8527.9 que sejam de uso automotivo;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;1050;2110500;84796000;Climatizadores de ar;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;1060;2110600;84159090;Outras partes para máquinas e aparelhos de ar-condicionado que contenham um ventilador motorizado e dispositivos próprios para modificar a temperatura e a umidade, incluindo as máquinas e aparelhos em que a umidade não seja regulável separadamente;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;1070;2110700;85258019;Câmeras de televisão e suas partes;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;1080;2110800;84231000;Balanças de uso doméstico;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;1090;2110900;8540;Tubos e válvulas, eletrônicos, de cátodo quente, cátodo frio ou fotocátodo (por exemplo, tubos e válvulas, de vácuo, de vapor ou de gás, ampolas retificadoras de vapor de mercúrio, tubos catódicos, tubos e válvulas para câmeras de televisão);01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;1100;2111000;8517;"Aparelhos elétricos para telefonia; outros aparelhos para transmissão ou recepção de voz, imagens ou outros dados, incluídos os aparelhos para comunicação em redes por fio ou redes sem fio (tal como uma rede local (LAN) ou uma rede de área estendida (WAN), incluídas suas partes, exceto os de uso automotivo e os classificados nos códigos 8517.62.51, 8517.62.52 e 8517.62.53";01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;1110;2111100;8517;Interfones, seus acessórios, tomadas e “plugs”;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;1120;2111200;8529;"Partes reconhecíveis como exclusiva ou principalmente destinadas aos aparelhos das posições 8525 a 8528; exceto as de uso automotivo";01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;1130;2111300;8531;"Aparelhos elétricos de sinalização acústica ou visual (por exemplo, campainhas, sirenes, quadros indicadores, aparelhos de alarme para proteção contra roubo ou incêndio); exceto os de uso automotivo e os classificados nas posições 8531.10 e 8531.80.00.";01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;1140;2111400;853110;Aparelhos elétricos de alarme, para proteção contra roubo ou incêndio e aparelhos semelhantes, exceto os de uso automotivo;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;1150;2111500;85318000;Outros aparelhos de sinalização acústica ou visual, exceto os de uso automotivo;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;1160;2111600;853400;Circuitos impressos, exceto os de uso automotivo;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;1170;2111700;85414022;Diodos emissores de luz (LED), exceto diodos “laser”;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;1170;2111700;85414021;Diodos emissores de luz (LED), exceto diodos “laser”;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;1170;2111700;85414011;Diodos emissores de luz (LED), exceto diodos “laser”;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;1180;2111800;85437092;Eletrificadores de cercas eletrônicos;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;1190;2111900;90303;"Aparelhos e instrumentos para medida ou controle da tensão, intensidade, resistência ou da potência, sem dispositivo registrador; exceto os de uso automotivo";01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;1200;2112000;903089;Analisadores lógicos de circuitos digitais, de espectro de frequência, frequencímetros, fasímetros, e outros instrumentos e aparelhos de controle de grandezas elétricas e detecção;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;1210;2112100;910700;Interruptores horários e outros aparelhos que permitam acionar um mecanismo em tempo determinado, munidos de maquinismo de aparelhos de relojoaria ou de motor síncrono;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;1220;2112200;9405;"Aparelhos de iluminação (incluídos os projetores) e suas partes, não especificados nem compreendidos em outras posições; anúncios, cartazes ou tabuletas e placas indicadoras luminosos, e artigos semelhantes, contendo uma fonte luminosa fixa permanente, e suas partes não especificadas nem compreendidas em outras posições, com exceção dos itens classificados nos CEST 21.123.00, 21.124.00 e 21.125.00";01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;1230;2112300;94059;"Lustres e outros aparelhos elétricos de iluminação, próprios para serem suspensos ou fixados no teto ou na parede, exceto os dos tipos utilizados na iluminação pública; e suas partes";01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;1230;2112300;940510;"Lustres e outros aparelhos elétricos de iluminação, próprios para serem suspensos ou fixados no teto ou na parede, exceto os dos tipos utilizados na iluminação pública; e suas partes";01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;1240;2112400;94059;Abajures de cabeceiras, de escritório e lampadários de interior, elétricos e suas partes;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;1240;2112400;94052000;Abajures de cabeceiras, de escritório e lampadários de interior, elétricos e suas partes;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;1250;2112500;940540;Outros aparelhos elétricos de iluminação e suas partes;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;1250;2112500;94059;Outros aparelhos elétricos de iluminação e suas partes;01/07/2017;
21;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;1260;2112600;85423190;Microprocessador;01/07/2017;
22;Rações para animais domésticos;10;2200100;2309;Ração tipo “pet” para animais domésticos;01/07/2017;
23;Sorvetes e preparados para fabricação de sorvetes em máquinas;10;2300100;210500;Sorvetes de qualquer espécie;01/07/2017;
23;Sorvetes e preparados para fabricação de sorvetes em máquinas;20;2300200;2106;Preparados para fabricação de sorvete em máquina;01/07/2017;
23;Sorvetes e preparados para fabricação de sorvetes em máquinas;20;2300200;1901;Preparados para fabricação de sorvete em máquina;01/07/2017;
23;Sorvetes e preparados para fabricação de sorvetes em máquinas;20;2300200;1806;Preparados para fabricação de sorvete em máquina;01/07/2017;
24;Tintas e vernizes;10;2400100;321000;Tintas, vernizes;01/07/2017;
24;Tintas e vernizes;10;2400100;3209;Tintas, vernizes;01/07/2017;
24;Tintas e vernizes;10;2400100;3208;Tintas, vernizes;01/07/2017;
24;Tintas e vernizes;20;2400200;2821;Xadrez e pós assemelhados, exceto pigmentos à base de dióxido de titânio classificados no código 3206.11.19;01/07/2017;
24;Tintas e vernizes;20;2400200;32041700;Xadrez e pós assemelhados, exceto pigmentos à base de dióxido de titânio classificados no código 3206.11.19;01/07/2017;
24;Tintas e vernizes;20;2400200;3206;Xadrez e pós assemelhados, exceto pigmentos à base de dióxido de titânio classificados no código 3206.11.19;01/07/2017;
24;Tintas e vernizes;30;2400300;3212;Corantes para aplicação em bases, tintas e vernizes;01/07/2017;
24;Tintas e vernizes;30;2400300;3206;Corantes para aplicação em bases, tintas e vernizes;01/07/2017;
24;Tintas e vernizes;30;2400300;32050000;Corantes para aplicação em bases, tintas e vernizes;01/07/2017;
24;Tintas e vernizes;30;2400300;3204;Corantes para aplicação em bases, tintas e vernizes;01/07/2017;
25;Veículos automotores;10;2500100;87021000;Veículos automóveis para transporte de 10 pessoas ou mais, incluindo o motorista, unicamente com motor de pistão, de ignição por compressão (diesel ou semidiesel), com volume interno de habitáculo, destinado a passageiros e motorista, superior a 6 m³, mas inferior a 9 m³;01/07/2017;
25;Veículos automotores;20;2500200;87024090;Veículos automóveis para transporte de 10 pessoas ou mais, incluindo o motorista, unicamente com motor elétrico para propulsão, com volume interno de habitáculo, destinado a passageiros e motorista, superior a 6 m³, mas inferior a 9 m³;01/07/2017;
25;Veículos automotores;30;2500300;87032100;Automóveis unicamente com motor de pistão alternativo de ignição por centelha (faísca*), de cilindrada não superior a 1000 cm³;01/07/2017;
25;Veículos automotores;40;2500400;87032210;Automóveis unicamente com motor de pistão alternativo de ignição por centelha (faísca*), de cilindrada superior a 1000 cm³, mas não superior a 1500 cm³, com capacidade de transporte de pessoas sentadas inferior ou igual a 6, incluído o condutor, exceto carro celular;01/07/2017;
25;Veículos automotores;50;2500500;87032290;Outros automóveis unicamente com motor de pistão alternativo de ignição por centelha (faísca*), de cilindrada superior a 1000 cm³, mas não superior a 1500 cm³, exceto carro celular;01/07/2017;
25;Veículos automotores;60;2500600;87032310;Automóveis unicamente com motor de pistão alternativo de ignição por centelha (faísca*), de cilindrada superior a 1500 cm³, mas não superior a 3000 cm³, com capacidade de transporte de pessoas sentadas inferior ou igual a 6, incluído o condutor, exceto carro celular, carro funerário e automóveis de corrida;01/07/2017;
25;Veículos automotores;70;2500700;87032390;Outros automóveis unicamente com motor de pistão alternativo de ignição por centelha (faísca*), de cilindrada superior a 1500 cm³, mas não superior a 3000 cm³, exceto carro celular, carro funerário e automóveis de corrida;01/07/2017;
25;Veículos automotores;80;2500800;87032410;Automóveis unicamente com motor de pistão alternativo de ignição por centelha (faísca*), de cilindrada superior a 3000 cm³, com capacidade de transporte de pessoas sentadas inferior ou igual a 6, incluído o condutor, exceto carro celular, carro funerário e automóveis de corrida;01/07/2017;
25;Veículos automotores;90;2500900;87032490;Outros automóveis unicamente com motor de pistão alternativo de ignição por centelha (faísca*), de cilindrada superior a 3000 cm³, exceto carro celular, carro funerário e automóveis de corrida;01/07/2017;
25;Veículos automotores;100;2501000;87033210;Automóveis unicamente com motor diesel ou semidiesel, de cilindrada superior a 1500 cm³, mas não superior a 2500 cm³, com capacidade de transporte de pessoas sentadas inferior ou igual a 6, incluído o condutor, exceto ambulância, carro celular e carro funerário;01/07/2017;
25;Veículos automotores;110;2501100;87033290;Outros automóveis unicamente com motor diesel ou semidiesel, de cilindrada superior a 1500 cm³, mas não superior a 2500 cm³, exceto ambulância, carro celular e carro funerário;01/07/2017;
25;Veículos automotores;120;2501200;87033310;Automóveis unicamente com motor diesel ou semidiesel, de cilindrada superior a 2500 cm³, com capacidade de transporte de pessoas sentadas inferior ou igual a 6, incluído o condutor, exceto carro celular e carro funerário;01/07/2017;
25;Veículos automotores;130;2501300;87033390;Outros automóveis unicamente com motor diesel ou semidiesel, de cilindrada superior a 2500 cm³, exceto carro celular e carro funerário;01/07/2017;
25;Veículos automotores;140;2501400;87042110;Veículos automóveis para transporte de mercadorias, de peso em carga máxima não superior a 5 toneladas, chassis com motor diesel ou semidiesel e cabina, exceto caminhão de peso em carga máxima superior a 3,9 toneladas;01/07/2017;
25;Veículos automotores;150;2501500;87042120;Veículos automóveis para transporte de mercadorias, de peso em carga máxima não superior a 5 toneladas, com motor diesel ou semidiesel, com caixa basculante, exceto caminhão de peso em carga máxima superior a 3,9 toneladas;01/07/2017;
25;Veículos automotores;160;2501600;87042130;Veículos automóveis para transporte de mercadorias, de peso em carga máxima não superior a 5 toneladas, frigoríficos ou isotérmicos, com motor diesel ou semidiesel, exceto caminhão de peso em carga máxima superior a 3,9 toneladas;01/07/2017;
25;Veículos automotores;170;2501700;87042190;Outros veículos automóveis para transporte de mercadorias, de peso em carga máxima não superior a 5 toneladas, com motor diesel ou semidiesel, exceto carro-forte para transporte de valores e caminhão de peso em carga máxima superior a 3,9 toneladas;01/07/2017;
25;Veículos automotores;180;2501800;87043110;Veículos automóveis para transporte de mercadorias, de peso em carga máxima não superior a 5 toneladas, com motor a explosão, chassis e cabina, exceto caminhão de peso em carga máxima superior a 3,9 toneladas;01/07/2017;
25;Veículos automotores;190;2501900;87043120;Veículos automóveis para transporte de mercadorias, de peso em carga máxima não superior a 5 toneladas, com motor explosão com caixa basculante, exceto caminhão de peso em carga máxima superior a 3,9 toneladas;01/07/2017;
25;Veículos automotores;200;2502000;87043130;Veículos automóveis para transporte de mercadorias, de peso em carga máxima não superior a 5 toneladas, frigoríficos ou isotérmicos com motor explosão, exceto caminhão de peso em carga máxima superior a 3,9 toneladas;01/07/2017;
25;Veículos automotores;210;2502100;87043190;Outros veículos automóveis para transporte de mercadorias, de peso em carga máxima não superior a 5 toneladas, com motor a explosão, exceto carro-forte para transporte de valores e caminhão de peso em carga máxima superior a 3,9 toneladas;01/07/2017;
25;Veículos automotores;220;2502200;87022000;Veículos automóveis para transporte de 10 pessoas ou mais, incluindo o motorista, com motor de pistão, de ignição por compressão (diesel ou semidiesel) e um motor elétrico, com volume interno de habitáculo, destinado a passageiros e motorista, superior a 6 m³, mas inferior a 9 m³;01/07/2017;
25;Veículos automotores;230;2502300;87023000;Veículos automóveis para transporte de 10 pessoas ou mais, incluindo o motorista, com motor de pistão alternativo, de ignição por centelha (faísca) e um motor elétrico, com volume interno de habitáculo, destinado a passageiros e motorista, superior a 6 m³, mas inferior a 9 m³;01/07/2017;
25;Veículos automotores;240;2502400;87029000;Outros veículos automóveis para transporte de 10 pessoas ou mais, incluindo o motorista, com volume interno de habitáculo, destinado a passageiros e motorista, superior a 6 m³, mas inferior a 9 m³;01/07/2017;
25;Veículos automotores;250;2502500;87034000;Automóveis equipados para propulsão, simultaneamente, com um motor de pistão alternativo de ignição por centelha (faísca*) e um motor elétrico, exceto os suscetíveis de serem carregados por conexão a uma fonte externa de energia elétrica, o carro celular e o carro funerário;01/07/2017;
25;Veículos automotores;260;2502600;87035000;Automóveis equipados para propulsão, simultaneamente, com um motor de pistão por compressão (diesel ou semidiesel) e um motor elétrico, exceto os suscetíveis de serem carregados por conexão a uma fonte externa de energia elétrica, exceto o carro celular e o carro funerário;01/07/2017;
25;Veículos automotores;270;2502700;87036000;Automóveis equipados para propulsão, simultaneamente, com um motor de pistão alternativo de ignição por centelha (faísca*) e um motor elétrico, suscetíveis de serem carregados por conexão a uma fonte externa de energia elétrica, exceto o carro celular e o carro funerário;01/07/2017;
25;Veículos automotores;280;2502800;87037000;Automóveis equipados para propulsão, simultaneamente, com um motor de pistão por compressão (diesel ou semidiesel) e um motor elétrico, suscetíveis de serem carregados por conexão a uma fonte externa de energia elétrica, exceto o carro celular e o carro funerário;01/07/2017;
25;Veículos automotores;290;2502900;87038000;Outros veículos, equipados unicamente com motor elétrico para propulsão;01/07/2017;
26;Veículos de duas e três rodas motorizados;10;2600100;8711;"Motocicletas (incluídos os ciclomotores) e outros ciclos equipados com motor auxiliar, mesmo com carro lateral; carros laterais";01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;10;2800100;33030010;Perfumes (extratos);01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;20;2800200;33030020;Águas-de-colônia;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;30;2800300;33041000;Produtos de maquiagem para os lábios;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;40;2800400;33042010;Sombra, delineador, lápis para sobrancelhas e rímel;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;50;2800500;33042090;Outros produtos de maquiagem para os olhos;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;60;2800600;33043000;Preparações para manicuros e pedicuros;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;70;2800700;33049100;Pós para maquiagem, incluindo os compactos;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;80;2800800;33049910;Cremes de beleza, cremes nutritivos e loções tônicas;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;90;2800900;33049990;Outros produtos de beleza ou de maquiagem preparados e preparações para conservação ou cuidados da pele, exceto as preparações antissolares e os bronzeadores;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;100;2801000;33049990;Preparações antissolares e os bronzeadores;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;110;2801100;33051000;Xampus para o cabelo;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;120;2801200;33052000;Preparações para ondulação ou alisamento, permanentes, dos cabelos;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;130;2801300;33059000;Outras preparações capilares;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;140;2801400;33059000;Tintura para o cabelo;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;150;2801500;33071000;Preparações para barbear (antes, durante ou após);01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;160;2801600;33072010;Desodorantes corporais e antiperspirantes, líquidos;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;170;2801700;33072090;Outros desodorantes corporais e antiperspirantes;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;180;2801800;33079000;Outros produtos de perfumaria ou de toucador preparados;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;190;2801900;33079000;Outras preparações cosméticas;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;200;2802000;34011190;Sabões de toucador, em barras, pedaços ou figuras moldadas;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;210;2802100;34011900;Outros sabões, produtos e preparações orgânicos tensoativos, inclusive papel, pastas (ouates), feltros e falsos tecidos, impregnados, revestidos ou recobertos de sabão ou de detergentes;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;220;2802200;34012010;Sabões de toucador sob outras formas;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;230;2802300;34013000;Produtos e preparações orgânicos tensoativos para lavagem da pele, em forma de líquido ou de creme, acondicionados para venda a retalho, mesmo contendo sabão;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;240;2802400;48182000;Lenços de papel, incluindo os de desmaquiar;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;241;2802401;48182000;Toalhas de mão;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;250;2802500;82141000;Apontadores de lápis para maquiagem;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;251;2802501;82141000;Espátulas, abre-cartas e raspadeiras;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;252;2802502;82141000;Lâminas de espátulas, de abre-cartas, de raspadeiras e de apontadores de lápis;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;260;2802600;82142000;Utensílios e sortidos de utensílios de manicuros ou de pedicuros (incluindo as limas para unhas);01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;270;2802700;96032900;Escovas e pincéis de barba, escovas para cabelos, para cílios ou para unhas e outras escovas de toucador de pessoas;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;271;2802701;96032900;"Vassouras e escovas, mesmo constituindo partes de máquinas, de aparelhos ou de veículos, vassouras mecânicas de uso manual não motorizadas, pincéis e espanadores; cabeças preparadas para escovas, pincéis e artigos semelhantes; bonecas e rolos para pintura; rodos de borracha ou de matérias flexíveis semelhantes, outros";01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;280;2802800;96033000;Pincéis para aplicação de produtos cosméticos;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;281;2802801;96033000;Pincéis e escovas, para artistas e pincéis de escrever;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;290;2802900;96161000;Vaporizadores de toucador, suas armações e cabeças de armações;01/07/2017;
